id,osm_id,latitude,longitude
1461,11027452541,18.7766204,73.3984619
1462,11027452542,18.7763461,73.399004
1463,11027452543,18.7773975,73.3996226
1464,11027452550,18.7757569,73.4007096
1465,11027452551,18.7778344,73.3985906
1466,11027452553,18.7784388,73.3989554
1467,11027452554,18.7788203,73.3991919
1468,11027452556,18.7787436,73.3999532
1469,11027452560,18.7778209,73.4002536
1470,11027452561,18.7775702,73.4004628
1471,11027452562,18.7771639,73.4008169
1472,11027452566,18.779089,73.4001678
1473,11027452574,18.7799067,73.3998567
1474,11027619977,18.7061409,73.4750396
1475,11027619984,18.7061155,73.4734726
1476,11027619985,18.7076817,73.4693152
1477,11027619989,18.7090005,73.4682369
1478,11027619995,18.7102248,73.4688914
1479,11027619996,18.7070351,73.46048
1480,11027619999,18.7051552,73.4614878
1481,11027624373,18.7396879,73.4675939
1482,11027624383,18.7389259,73.4713268
1483,11027624384,18.7368378,73.4673679
1484,11027624385,18.7368175,73.4668646
1485,11027624391,18.7359995,73.4665245
1486,11027624392,18.7359995,73.4667564
1487,11027624394,18.7357252,73.4680331
1488,11027624395,18.7363399,73.467443
1489,11027624401,18.7353137,73.4675717
1490,11027624402,18.7376964,73.4637104
1491,11027626724,18.7290803,73.4674268
1492,11027626727,18.7284097,73.4672874
1493,11027626729,18.7275714,73.4675878
1494,11027626730,18.7283385,73.4694708
1495,11027626743,18.7262962,73.4673517
1496,11027626744,18.7379199,73.4781249
1497,11027626748,18.7380825,73.4766052
1498,11027626749,18.7365786,73.4775924
1499,11027626751,18.7365227,73.4780298
1500,11027626752,18.7371629,73.4775226
1501,11027626754,18.7362585,73.4775333
1502,11027626755,18.7359893,73.4775012
1503,11027626758,18.7351713,73.4773509
1504,11027626760,18.73698,73.47719
1505,11027626761,18.7360553,73.4769271
1506,11027626763,18.7347597,73.4777372
1507,11027626765,18.7347191,73.4778916
1508,11027626768,18.7347646,73.4772277
1509,11027626770,18.734714,73.476852
1510,11027626771,18.7348868,73.4778985
1511,11027626775,18.7333321,73.4765786
1512,11027626793,18.7321434,73.4765625
1513,11027626844,18.7250362,73.4755219
1514,11027626846,18.7244136,73.4762247
1515,11027644608,18.7055007,73.4596109
1516,11027644609,18.7015465,73.4625401
1517,11027644626,18.704987,73.4637631
1518,11027758134,18.7771691,73.3874501
1519,11027758136,18.7783373,73.3900452
1520,11027758155,18.7751479,73.3886077
1521,11027758156,18.7751479,73.3856527
1522,11027758158,18.7755904,73.3850884
1523,11027758161,18.7734886,73.3850405
1524,11027758163,18.7713131,73.3809242
1525,11027758171,18.7728367,73.3824809
1526,11027758172,18.7699521,73.3894068
1527,11027758184,18.7705394,73.3893256
1528,11027758185,18.7711151,73.3892459
1529,11027758186,18.7756393,73.3812798
1530,11027758191,18.7746552,73.380695
1531,11027758192,18.7768237,73.3820737
1532,11027758194,18.7778904,73.3833824
1533,11027829814,18.7707595,73.3967989
1534,11027829818,18.7721307,73.3952914
1535,11027829825,18.7741316,73.3953182
1536,11027829828,18.7737152,73.3945565
1537,11027829832,18.7721815,73.3944277
1538,11027829838,18.772862,73.3958225
1539,11027829839,18.7730876,73.3943687
1540,11027829840,18.7728015,73.3962087
1541,11027829850,18.7733343,73.3980527
1542,11027829854,18.772151,73.4003448
1543,11027829855,18.7720088,73.400849
1544,11027829860,18.7738936,73.3981972
1545,11027829861,18.7732493,73.3989394
1546,11027829862,18.7731709,73.3993039
1547,11027829864,18.77274,73.4005004
1548,11027829865,18.7729635,73.4005434
1549,11027829867,18.7733698,73.4006507
1550,11027829868,18.7756958,73.3977215
1551,11027829872,18.775193,73.3985342
1552,11027829885,18.7771587,73.3988427
1553,11027829888,18.7774839,73.401069
1554,11027895874,18.7696662,73.3877118
1555,11027895878,18.7696492,73.3871431
1556,11027895889,18.7646532,73.3901249
1557,11027895890,18.7647141,73.3906675
1558,11027895891,18.7633329,73.3920462
1559,11027895901,18.7642927,73.3919657
1560,11027895903,18.764318,73.3928938
1561,11027903006,18.7638509,73.3920301
1562,11027903010,18.7636427,73.392749
1563,11027903011,18.7629724,73.3929796
1564,11027903012,18.7631247,73.3936395
1565,11027903014,18.7622156,73.3937843
1566,11027903026,18.7648881,73.394612
1567,11029457770,18.7546166,73.3903778
1568,11029457772,18.7542009,73.3886095
1569,11029457777,18.7542565,73.3908016
1570,11029457778,18.7553477,73.3909893
1571,11029457780,18.7541764,73.3909571
1572,11029457783,18.7544929,73.3913704
1573,11029457799,18.7558332,73.3923681
1574,11029457802,18.7563147,73.3925903
1575,11029458122,18.7597568,73.4518217
1576,11029458126,18.7597764,73.4523713
1577,11029458128,18.7591117,73.4517734
1578,11029458129,18.7585367,73.4517108
1579,11029458130,18.7585783,73.4526854
1580,11029458135,18.7588425,73.4501801
1581,11029458137,18.7580395,73.450008
1582,11029458143,18.7607575,73.4493057
1583,11029458144,18.7614271,73.4492306
1584,11029490208,18.75451,73.3939023
1585,11029490209,18.7547021,73.3958066
1586,11029490210,18.7536667,73.3958388
1587,11029490213,18.7548451,73.3976895
1588,11029490214,18.7553121,73.3976466
1589,11029490221,18.752072,73.3963645
1590,11029490222,18.7519501,73.3974278
1591,11029490223,18.7519145,73.39777
1592,11029490224,18.752397,73.3975233
1593,11029490225,18.7509136,73.3975459
1594,11029490227,18.7509394,73.3970271
1595,11029500903,18.7530332,73.4287225
1596,11029502800,18.7451923,73.4454873
1597,11029517761,18.7502925,73.3984996
1598,11029517764,18.7477953,73.3960318
1599,11029517766,18.7489618,73.396579
1600,11029517771,18.7483563,73.3977002
1601,11029517772,18.7472467,73.3957797
1602,11029517775,18.7456515,73.3982313
1603,11029517776,18.7465495,73.3937583
1604,11029517777,18.7512674,73.3898038
1605,11029517779,18.7520294,73.3896214
1606,11029517781,18.752072,73.3944279
1607,11029517785,18.7514321,73.3940316
1608,11029517786,18.753946,73.3899325
1609,11029517787,18.7532509,73.3808237
1610,11029517791,18.7526466,73.3810651
1611,11029517793,18.7528257,73.3814942
1612,11029521206,18.7471635,73.4570682
1613,11029521210,18.7477484,73.4569716
1614,11029521214,18.7487287,73.4557378
1615,11029521217,18.7493891,73.4552067
1616,11029521219,18.7498711,73.454894
1617,11029521230,18.74208,73.453784
1618,11029521245,18.7451442,73.4548981
1619,11029521257,18.7466723,73.4571272
1620,11029521288,18.7460983,73.4549615
1621,11029521292,18.7499322,73.4560193
1622,11029521298,18.7500691,73.4558529
1623,11029521299,18.7497661,73.4552984
1624,11029540255,18.7451097,73.4567034
1625,11029540262,18.7420338,73.454681
1626,11029540270,18.7561921,73.452744
1627,11029540271,18.7560714,73.454281
1628,11029540273,18.7687279,73.4549975
1629,11029540277,18.7679931,73.4546813
1630,11029548107,18.7508349,73.3827477
1631,11029548110,18.7514984,73.3832421
1632,11029548111,18.757538,73.3882427
1633,11029548112,18.7575482,73.3887947
1634,11029548113,18.7573699,73.3897878
1635,11029548114,18.7573496,73.3893263
1636,11029548115,18.7578881,73.3897467
1637,11029548116,18.7579084,73.3892298
1638,11029549945,18.7667639,73.454992
1639,11029549960,18.7698758,73.455184
1640,11029549963,18.7691484,73.4556632
1641,11029603605,18.7396709,73.4301036
1642,11029603606,18.7410902,73.43015
1643,11029603615,18.7498774,73.4570592
1644,11029632557,18.7380825,73.3979149
1645,11029632560,18.738113,73.3969171
1646,11029632576,18.7366498,73.3901096
1647,11029632581,18.7375643,73.3976252
1648,11029632590,18.7345004,73.3910537
1649,11029632596,18.7373172,73.3805973
1650,11029717030,18.7659394,73.4541553
1651,11029717033,18.7651876,73.4539353
1652,11029717040,18.763592,73.4532241
1653,11029717060,18.7653852,73.4545523
1654,11029717061,18.7647803,73.4540536
1655,11029727121,18.7576799,73.4359593
1656,11029727124,18.759121,73.4355247
1657,11029727125,18.7596938,73.4366996
1658,11029727133,18.7602142,73.4356857
1659,11029727134,18.7588959,73.433749
1660,11029727140,18.7570399,73.4367747
1661,11029727142,18.7566184,73.4365601
1662,11029727143,18.7573396,73.4358842
1663,11029727147,18.7565371,73.4356427
1664,11029727148,18.7573592,73.4352831
1665,11029727152,18.7558667,73.4372039
1666,11029810222,18.7416381,73.464321
1667,11029810226,18.742931,73.4638256
1668,11029810229,18.7590686,73.4317899
1669,11031721964,18.750029,73.4555988
1670,11031966924,18.7439944,73.4527123
1671,11031996263,18.7652505,73.4556767
1672,11031996264,18.7637851,73.4546864
1673,11032147901,18.7328551,73.4251822
1674,11032231922,18.7334139,73.4215772
1675,11032231933,18.7298678,73.4265544
1676,11032231936,18.729135,73.4242162
1677,11032278670,18.7267024,73.4227626
1678,11032278701,18.7283738,73.4260402
1679,11032285205,18.7284184,73.4267436
1680,11032285206,18.7360453,73.4263086
1681,11032285207,18.735964,73.4267743
1682,11032285209,18.7358912,73.426163
1683,11032285218,18.7379066,73.4238946
1684,11032285223,18.7368353,73.4238989
1685,11032285224,18.7366454,73.4229125
1686,11032285231,18.7331748,73.4194582
1687,11032285232,18.7329512,73.4194528
1688,11032285233,18.7328191,73.4195065
1689,11032285235,18.7322044,73.4195547
1690,11032285239,18.7322664,73.4201388
1691,11032285240,18.7315448,73.4182883
1692,11032285241,18.7320784,73.4186155
1693,11032289659,18.7305133,73.418401
1694,11032289660,18.7306377,73.4176301
1695,11032289661,18.730996,73.418342
1696,11032289662,18.7316058,73.4179987
1697,11032289664,18.7310926,73.4177573
1698,11032289666,18.7300762,73.4198653
1699,11032289670,18.7322817,73.4204821
1700,11032289672,18.7276391,73.4199969
1701,11032289679,18.733298,73.4197633
1702,11032289682,18.735397,73.4192331
1703,11032289683,18.7353837,73.418631
1704,11032289687,18.7373916,73.4195494
1705,11032289691,18.737417,73.4191948
1706,11032289692,18.7366244,73.4195816
1707,11032323024,18.7240474,73.4269089
1708,11032323027,18.7364313,73.4183853
1709,11032323029,18.7364517,73.418691
1710,11032323031,18.7364618,73.4193238
1711,11032323032,18.7363856,73.4181063
1712,11033802113,18.7782912,73.452165
1713,11033802116,18.7778139,73.4512848
1714,11033802147,18.7749086,73.4654476
1715,11033802168,18.7736441,73.4605391
1716,11033802200,18.7753054,73.4388936
1717,11033818541,18.7707495,73.4585382
1718,11036707884,18.7604848,73.4249285
1719,11036707890,18.7628283,73.4141067
1720,11036707891,18.7628315,73.4148324
1721,11036707892,18.7630593,73.414958
1722,11036756496,18.7636381,73.4110602
1723,11037125249,18.7250099,73.4322065
1724,11037125273,18.7266392,73.4339372
1725,11037151564,18.7131566,73.4447107
1726,11037204393,18.7378461,73.4194633
1727,11037204401,18.738116,73.4187058
1728,11038671567,18.7348404,73.4265215
1729,11038671577,18.7349349,73.4255685
1730,11038671586,18.7317525,73.4028996
1731,11039593945,18.7078126,73.421418
1732,11039593949,18.705795,73.4224999
1733,11039593951,18.7053224,73.4226555
1734,11039593958,18.7052768,73.4219178
1735,11039593981,18.7062219,73.4199303
1736,11039604305,18.7040034,73.4219677
1737,11039604313,18.7036605,73.4206277
1738,11039604999,18.700971,73.4148211
1739,11039605001,18.7010654,73.4155146
1740,11042190850,18.705543,73.4204969
1741,11042233241,18.7011453,73.4162904
1742,11042233256,18.7035978,73.4132891
1743,11042233264,18.7018676,73.4137988
1744,11054730023,18.7711657,73.3980827
1745,11054731830,18.7711151,73.3989394
1746,11054744851,18.7726385,73.4008438
1747,11054744852,18.7730448,73.4000982
1748,11054746146,18.7721432,73.4026195
1749,11054746151,18.7729026,73.4027536
1750,11054753914,18.7734663,73.4039767
1751,11054753915,18.7736492,73.4042998
1752,11054753916,18.7742129,73.4049852
1753,11054901030,18.732662,73.4049207
1754,11054910668,18.7373472,73.4179878
1755,11054910669,18.7361774,73.4181224
1756,11054910679,18.7371351,73.4183101
1757,11054910684,18.7362383,73.4175645
1758,11056561154,18.7516611,73.4335827
1759,11056569916,18.7613671,73.4337436
1760,11056598470,18.7356185,73.417999
1761,11056598478,18.7365828,73.420912
1762,11056598482,18.7376253,73.4206491
1763,11056599024,18.7371833,73.4192318
1764,11056599026,18.7370918,73.4186106
1765,11056604427,18.7373814,73.4218454
1766,11056625874,18.7285571,73.4293461
1767,11056647068,18.7390884,73.4247637
1768,11056661086,18.7315225,73.4294361
1769,11056661087,18.7320167,73.4288245
1770,11056661092,18.7310057,73.4290048
1771,11056668723,18.7017357,73.4273599
1772,11056690417,18.7093012,73.4333466
1773,11056690418,18.7092477,73.4330945
1774,11056691056,18.704199,73.4269364
1775,11058978303,18.7567496,73.4538173
1776,11058978304,18.7561127,73.4537529
1777,11059020944,18.7640136,73.4525405
1778,11059030605,18.7648264,73.4532272
1779,11059030729,18.7633868,73.4542662
1780,11059035761,18.7628562,73.4421337
1781,11059043442,18.7516558,73.4425253
1782,11059075740,18.7487412,73.4575228
1783,11059075741,18.7487674,73.4570802
1784,11059096605,18.7549768,73.4536134
1785,11059104839,18.7491131,73.457
1786,11059131215,18.7608388,73.449987
1787,11059148021,18.7595437,73.456639
1788,11059148022,18.7609861,73.4566444
1789,11059151509,18.7593657,73.4498636
1790,11059159187,18.73536,73.4389095
1791,11059159188,18.735596,73.4392422
1792,11059229603,18.7412924,73.4544961
1793,11059265227,18.7284052,73.4470529
1794,11059265228,18.7280796,73.4467203
1795,11061241978,18.7497989,73.4618084
1796,11061326070,18.7419682,73.4638597
1797,11061332050,18.7420495,73.46151
1798,11061344318,18.7343081,73.4779074
1799,11061344319,18.7343233,73.4776138
1800,11061344320,18.7349835,73.4767072
1801,11061348829,18.7023404,73.4620183
1802,11061357871,18.7111813,73.4673625
1803,11061360044,18.7153475,73.4664987
1804,11064748119,18.702766,73.4611122
1805,11118466850,18.7582889,73.3939911
1806,11118499533,18.7604119,73.4136021
1807,11118530360,18.7690149,73.4081861
1808,11237559028,18.7504117,73.4072461
1809,11265410716,18.7615876,73.4226841
1810,11273667608,18.7557701,73.3910027
1811,11273712215,18.7549522,73.3925858
1812,11273712224,18.7546394,73.3937883
1813,11365614268,18.7368214,73.4267658
1814,11365647088,18.7378031,73.4270074
1815,11365647090,18.7369496,73.4275652
1816,11365709293,18.7356557,73.426156
1817,11365709296,18.7355577,73.4259621
1818,11365712431,18.7375527,73.4256125
1819,11365712437,18.7371842,73.4262353
1820,11365712982,18.73559,73.4254702
1821,11365714574,18.7356463,73.4262883
1822,11365788079,18.7392064,73.4311585
1823,11365788080,18.739626,73.4313227
1824,11545961643,18.7656609,73.4146835
1825,11747781139,18.7276488,73.4293776
1826,11752184146,18.7540156,73.4042926
1827,11806753225,18.754318,73.4014027
1828,11806753231,18.7539916,73.404288
1829,11806753232,18.7539841,73.4043727
1830,11806753237,18.7541562,73.4057936
1831,11806753240,18.7544602,73.4066496
1832,11806753246,18.7553627,73.4084814
1833,11806753248,18.7569312,73.4117156
1834,11806753253,18.7590026,73.4158419
1835,11806800711,18.7551303,73.4080142
1836,11806800714,18.7557672,73.405113
1837,11806820320,18.7576391,73.428608
1838,11806820327,18.7589567,73.428392
1839,11806820334,18.7597995,73.4277727
1840,11806820335,18.7584417,73.4285796
1841,11806820336,18.7585673,73.4280177
1842,11806820337,18.7576655,73.4284577
1843,11806820340,18.7584549,73.4285204
1844,11806893088,18.7588836,73.4327493
1845,11806893089,18.7585323,73.4320993
1846,11806893094,18.7589533,73.432
1847,11808848140,18.7340145,73.4397389
1848,11808886025,18.7332753,73.4450168
1849,11808886033,18.7328997,73.4445327
1850,11808975343,18.7604046,73.4636376
1851,11808975344,18.7615856,73.4537662
1852,11808975345,18.7612648,73.448045
1853,11808975346,18.7611374,73.4465844
1854,11808975347,18.7610667,73.4465974
1855,11808975348,18.7591956,73.4354693
1856,11808975349,18.7590177,73.4347612
1857,11808975350,18.7589476,73.4347937
1858,11809022189,18.7607712,73.4291856
1859,11809022190,18.7606642,73.4292283
1860,11922269022,18.7618117,73.3915342
1861,12086930494,18.7589938,73.4317799
1862,12086930498,18.7607527,73.4307728
1863,12177730531,18.7475,73.4135195
1864,12213429801,18.7406877,73.4479024
1865,12213429819,18.7441964,73.4332458
1866,12378744253,18.7414587,73.4794577
1867,12452809059,18.7796389,73.3880107
1868,12452809061,18.7795658,73.3879602
1869,12452809062,18.7796567,73.3877966
1870,12509588524,18.7453891,73.4776351
1871,12509588528,18.746641,73.4772952
1872,12517078205,18.733267,73.4441273
1873,12648904575,18.7485676,73.3911543
1874,12657860928,18.7763968,73.4020185
1875,12657860930,18.775899,73.4024477
1876,12657860931,18.7760564,73.4027589
1877,12657860932,18.7758787,73.4028662
1878,12657860937,18.7661576,73.3953666
1879,12657860938,18.769439,73.3804664
1880,12657860939,18.7700079,73.3800137
1881,12657860940,18.7697891,73.3806326
1882,12657866344,18.7566732,73.3852011
1883,12657866349,18.7575228,73.3842086
1884,13357858752,18.7721363,73.4032129
1885,13370962987,18.7425349,73.4257102
1886,13444846929,18.7617569,73.4464749
1887,13444846931,18.7619808,73.4464905
1888,13444846936,18.76162,73.4459795
1889,13508293981,18.7223351,73.4415699
1890,13508293983,18.7220939,73.442006
1891,13509802926,18.733716,73.4193895
1892,13509802927,18.7337041,73.4183047
1893,13509802928,18.7337076,73.4184605
1894,13509802929,18.7329366,73.4184817
1895,13509802930,18.7337146,73.4187754
1896,13509802931,18.7330338,73.4187754
1897,13509802932,18.7337198,73.4190124
1898,13509802933,18.7331712,73.4190267
1899,13509802934,18.735533,73.4230977
1900,13509802943,18.7546174,73.4451922
1901,13509802945,18.7540657,73.445684
1902,13509802946,18.7541424,73.4451784
1903,13509802947,18.7536815,73.4450106
1904,13509802951,18.7546174,73.4448223
1905,13509802958,18.7518052,73.445343
1906,13509802959,18.7516027,73.4470322
1907,13509802960,18.7511145,73.4445056
1908,13509802961,18.75302,73.4455095
1909,13509802962,18.7531941,73.4445977
1910,13509802963,18.7531356,73.4449039
1911,13509802964,18.7523322,73.4454127
1912,13509802965,18.7524531,73.4447694
1913,13509802966,18.7533214,73.4452277
1914,13509802967,18.7523947,73.4450801
1915,13509802968,18.7530811,73.4451895
1916,13509802969,18.7520783,73.4441717
1917,13509802970,18.7519973,73.4446796
1918,13509802971,18.7512959,73.4445414
1919,13514088409,18.7333601,73.4282395
1920,13514088413,18.7326496,73.4293443
1921,13514088436,18.7570475,73.4448277
1922,13514088444,18.7609806,73.4454386
1923,13514088445,18.7609105,73.4454491
1924,13514088446,18.7580101,73.4452112
1925,13514088451,18.7595639,73.4461622
1926,13514088452,18.7592766,73.4456946
1927,13514088453,18.7592102,73.4460547
1928,13514088458,18.7564684,73.4501519
1929,13677324782,18.7335116,73.4437913
1930,14065740832,18.7583195,73.4522462
